Agathocles (1)_69,Agathocles (1),,Carcinus,Termae,0,2311,3,Syracuse,47,Croton,0,Tarentum,0,Himera,0,Carthage,0,Bruttium,0,Corcyra,0,,,,,,,,,,,,,,,,,,,,,,,,,general,412,governor,406,tyrant,605,,,,,,,,,,,10,,1.2,37,x
Agathocles (2)_70,Agathocles (2),,,Cyzicus,,2116,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,literary scholar,104,grammarian,114,,,,,,,,,,,,,14,,,37,x
Agathon_71,Agathon,,Tisamenus,Athens,361,361,1,Athens,361,Macedon,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tragic Poet,105,,,,,,,,,,,,,,,6,,0.6,37,x
Agennius Urbicus_72,Agennius Urbicus,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Writer,107,geographer,308,,,,,,,,,,,,,,5,0.1,39,x
Agesilaus II_73,Agesilaus II,,Agis II,Sparta,345,345,1,Sparta,345,Asia,0,Corinth,0,Coronea,0,Acarnania,0,Boeotia,0,Asia,0,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,Spartan King,603,general,412,,,,,,,,,,,,,8,,0.9,39,x
Agis II_74,Agis II,,Archidamus II,Sparta,345,345,1,Sparta,345,Mantinea,0,Decelea,0,Athens,0,Elis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spartan King,603,general,412,,,,,,,,,,,,,6,,0.3,40,x
Agis III_75,Agis III,,NA,Sparta,345,345,1,Sparta,345,Crete,0,Megalopolis,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spartan King,603,general,412,,,,,,,,,,,,,9,,0.3,40,x
Agis IV_76,Agis IV,,Eudamidas,Sparta,345,345,1,Sparta,345,Aetolia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spartan King,603,general,412,revolutionary,504,,,,,,,,,,,13,,0.3,40,x
Agoracritus_77,Agoracritus,,NA,Paros,509,509,1,Coronea,0,Athens,0,Rhamnus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sculptor,201,,,,,,,,,,,,,,,6,,0.3,43,x
Agrippa_78,Agrippa,,NA,NA,0,,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pyrrhonist sceptic,102,,,,,,,,,,,,,,,,,,47,x
Agroecius_79,Agroecius,,NA,NA,0,,0,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bishop,701,grammarian,114,,,,,,,,,,,,,41,,,47,x
Agyrrhius_80,Agyrrhius,,NA,Athens,361,361,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,politician,427,orator,411,,,,,,,,,,,,,7,,0.2,47,x
Alaric_81,Alaric,,NA,Germany,0,,0,Germany,0,Balkans,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,general,412,,,,,,,,,,,,,,,39,,,49,x
Albinovanus_82,Albinovanus,Celsus,NA,NA,0,<Null>,3,Rome,0,Armenia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poet,113,secretary,422,,,,,,,,,,,,,22,,0.2,50,x
Albinovanus Pedo_83,Albinovanus Pedo,,,NA,0,,0,Rome,0,Germany,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,commander (praefectus),417,epigrammatist,113,,,,,,,,,,,,,23,,,50,x
Albinus (1)_84,Albinus (1),,NA,NA,0,<Null>,3,Smyrna,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,platonist philosopher,102,,,,,,,,,,,,,,,29,,0.1,50,x
Albinus (2)_85,Albinus (2),,,NA,0,,0,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"writer on music, geometry, dialectic",102,consul,407,,,,,,,,,,,,,36,,,50,x
Albucius_86,Albucius,Titus,NA,NA,0,,0,Rome,0,Athens,0,Sardinia,0,Athens,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,epicurean,102,writer,107,governor,406,exile,0,,,,,,,,,18,,,51,x
Albucius Silus_87,Albucius Silus,Gaius,NA,Novaria,,,3,Rome,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,orator,411,teacher,110,,,,,,,,,,,,,22,,,51,x
Alcaeus (1)_88,Alcaeus (1),,,Mytilene,0,,3,Mytilene,0,Egypt,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lyric poet,101,politician,427,revolutionary,504,,,,,,,,,,,-3,,,51,x
Alcaeus (2)_89,Alcaeus (2),,NA,Athens,0,,2,Athens,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,old comic poet,118,,,,,,,,,,,,,,,7,,,51,x
Alcaeus (3)_90,Alcaeus (3),,,Messene,0,,3,Messene,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,epigrammatist,113,iambic poet,101,,,,,,,,,,,,,14,,,51,x
Alcamenes_91,Alcamenes,,NA,Athens,0,,2,Athens,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,archizing sculptor,201,,,,,,,,,,,,,,,6,,,51,x
Alcibiades_92,Alcibiades,,Cleinias,Athens,361,361,3,Athens,0,Argos,0,Sparta,0,Athens,0,Samos,0,Cyzicus,0,Athens,0,Notium,0,Aegespotami,0,Phrygia,0,,,,,,,,,,,,,,,,,,,general,412,politician,427,orator,411,admiral,0,rebel,0,ambassador,426,,,,,6,,0.7,54,x
Alcidamas_93,Alcidamas,,NA,Elaea,0,#N/A,1,Athens,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rhetor,119,sophist,109,writer,107,teacher,110,,,,,,,,,,-4,0.2,54,x
Alcidas_94,Alcidas,,NA,Sparta,345,345,1,Sparta,0,Mytilene,0,Corcyra,0,Heraclea,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Commander,417,founder,0,,,,,,,,,,,,,5,,0.2,54,x
Alcinous (2)_95,Alcinous (2),,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Platonist philosopher,102,writer,107,,,,,,,,,,,,,,2,0.3,54,x
Alciphron_96,Alciphron,,NA,NA,0,<Null>,3,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sophist,109,writer,107,,,,,,,,,,,,,,2,0.1,54,x
Alcmaeon (2)_97,Alcmaeon (2),,NA,Croton,56,56,1,NA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pythagorean philosopher,102,writer,107,,,,,,,,,,,,,,-5,0.2,55,x
Alcman_98,Alcman,,NA,Laconia,,2171,2,Sparta,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lyric Poet,101,,,,,,,,,,,,,,,,-7,0.8,55,x
